colonia_geo,alcaldia_geo,n_listings,precio_promedio,ingreso_anual_promedio,ocupacion_promedio,dist_transporte_promedio,tasa_crimen,reviews_promedio,score_precio,score_ocupacion,score_seguridad,score_transporte,score_total
unidad morelos,venustiano carranza,20,903.9,109027.15,0.337945205479452,0.133202356415143,6.58197854274995e-05,60.1,-0.113763553404633,0.12064560661824,0.454243236262695,0.320776077271478,0.157068478670917
carlos a madrazo,alvaro obregon,27,1161.88888888889,115893.925925926,0.265854895991882,0.119542112760807,6.58197854274995e-05,51.962962962963,0.407356743281852,-0.463545271436189,0.454243236262695,0.390477541689805,0.152087597144199
educacion,coyoacan,9,591.222222222222,106189.777777778,0.48310502283105,0.273239152048086,0.000394918712564997,17.4444444444444,-0.745351747084566,1.29696239260003,0.312245881146296,-0.393762402059991,0.1491798894719
4 arboles,venustiano carranza,19,744.526315789474,136803.368421053,0.491708723864456,0.347267848163898,0.000855657210557494,101.789473684211,-0.435687733773412,1.36668332592588,0.113449583983337,-0.771494209692409,0.147689752503927
alfonso xiii,alvaro obregon,10,668.8,86472.8,0.402739726027397,0.0904460816687488,0.000921476995984993,46.8,-0.588649825750097,0.645714344997655,0.0850501129600574,0.538940191932065,0.141917416752692
san buenaventura,tlalpan,12,304.916666666667,58253,0.522374429223744,0.233783781112048,6.58197854274995e-05,15.4166666666667,-1.32366981611721,1.61518587040574,0.454243236262695,-0.192441166289989,0.139815230281099
angel zimbron,azcapotzalco,9,670.333333333333,109525.555555556,0.397260273972603,0.127842004555174,0.000394918712564997,121.777777777778,-0.585552594993271,0.601311069024765,0.312245881146296,0.348127300565268,0.136802178551761
lomas de memetla,cuajimalpa de morelos,8,907.125,132137.875,0.456164383561644,0.420127952357986,0.000329098927137498,37.25,-0.107249269149788,1.07864628573332,0.340645352169576,-1.14326327095568,0.130895521217839
guadalupe inn,alvaro obregon,35,1166.34285714286,127857.371428571,0.295968688845401,0.147966921215652,0.000855657210557494,33.4,0.416353461194536,-0.219515203959787,0.113449583983337,0.245439808451105,0.130829355657313
parque san andres,coyoacan,22,741.363636363636,115940.727272727,0.427521793275218,0.17113789599024,0.00131639570854999,44.3636363636364,-0.442076134637553,0.846538252238677,-0.0853467131796217,0.127209788939242,0.129711250432261
tepepan,xochimilco,5,525,99204.2,0.55013698630137,0.418265058779616,0.000329098927137498,22,-0.879116205857616,1.84016246866837,0.340645352169576,-1.13375784676607,0.129691379923929
moderna,benito juarez,8,696.25,102054,0.448287671232877,0.200065497559163,0.00125057592312249,37.75,-0.533202662092577,1.0148165765223,-0.0569472421563416,-0.0203934487836768,0.129016036140912
letran valle,benito juarez,106,975.311320754717,116015.981132075,0.342388214008788,0.130874843526553,0.00105311656683999,39.8301886792453,0.0304825372651836,0.156649961050974,0.0282511709134985,0.332652223912226,0.128320428459992
tolteca,alvaro obregon,6,1042.33333333333,150125.166666667,0.340639269406393,0.141931905315772,0.00138221549397749,36.3333333333333,0.165862519053996,0.14247721730491,-0.113746184202902,0.276233508523655,0.124999385771823
jardines villa coapa,tlalpan,9,910.444444444444,132184.888888889,0.475190258751903,0.497249977682438,6.58197854274995e-05,8.11111111111111,-0.100544213435283,1.23282432730586,0.454243236262695,-1.53677880699194,0.123176920015324
portales oriente,benito juarez,12,816.583333333333,124262.916666667,0.368493150684932,0.123423405883007,0.000855657210557494,70.1666666666667,-0.290137378785172,0.368193870167097,0.113449583983337,0.370673223311613,0.120241508873568
granjas mexico,iztacalco,26,1598.30769230769,282131.346153846,0.449525816649104,0.159625668773561,0.00822747317843744,66.4230769230769,1.28889353076387,1.02485000907386,-3.06729117062401,0.185950988292914,0.117855025485102
cuauhtemoc,cuauhtemoc,838,1529.28997613365,163807.196897375,0.279648216562592,0.131329280224263,0.00335680905680248,78.8854415274463,1.14948236122033,-0.351769748307404,-0.965730314901299,0.330333458294469,0.112234412552511
nextitla,miguel hidalgo,7,686.714285714286,102795.428571429,0.417221135029354,0.237600724563607,6.58197854274995e-05,21.2857142857143,-0.552464167032153,0.763065860068862,0.454243236262695,-0.211917140138462,0.11164572713586
ampliacion 7 de julio,venustiano carranza,24,427.166666666667,67938.7083333333,0.463812785388128,0.181424578467569,0.000263279141709998,54.625,-1.07673299436377,1.14062585844548,0.369044823192856,0.074721938003389,0.107921211463761
roma norte,cuauhtemoc,1391,2098.49748382459,231716.74550683,0.316984922643609,0.156476458344886,0.00816165339300994,66.4140905823149,2.29924344807018,-0.0492080966211893,-3.03889169960073,0.202019850913125,0.107636235697177
san mateo,coyoacan,38,804.21052631579,94257.8157894737,0.331434751261716,0.0963360791926563,0.000197459356282499,46.5789473684211,-0.315129621248001,0.0678875037188727,0.397444294216136,0.508886448878486,0.107093513360186
santa ines,azcapotzalco,7,963.285714285714,145991.142857143,0.435225048923679,0.433360634951539,0.000263279141709998,27.2857142857143,0.00619161668348141,0.908962338265498,0.369044823192856,-1.21078310283371,0.106198530556524
jardines del sur,xochimilco,9,2183.77777777778,161116.777777778,0.0949771689497717,0.357960203304631,0.000197459356282499,4.88888888888889,2.4715039367982,-1.84826965547962,0.397444294216136,-0.826052007506906,0.101248741737418
residencial emperadores,benito juarez,17,758.941176470588,99704.1176470588,0.346978243352135,0.114043630862438,0.000197459356282499,84,-0.406570679518909,0.193845713038253,0.397444294216136,0.418533574224214,0.0993780837438731
granjas mexico,venustiano carranza,13,1324.46153846154,127500.384615385,0.200210748155954,0.111633085413684,6.58197854274995e-05,30.0769230769231,0.735742619678623,-0.995499047692597,0.454243236262695,0.430833394935814,0.0990883978355099
san juan,benito juarez,23,772.95652173913,95373.9130434783,0.365098272781418,0.138036299472798,0.000526558283419996,29.7391304347826,-0.378260619671131,0.340683144836068,0.255446939099737,0.296110857634167,0.0990383168962617
san pedro de los pinos,alvaro obregon,30,924.266666666667,128655.733333333,0.37689497716895,0.180203517586214,0.00151385506483249,27.2666666666667,-0.072624249221579,0.436278893325527,-0.170545126249462,0.0809524075124275,0.0911778494837775
francisco i madero,miguel hidalgo,54,1455.48148148148,145220.62962963,0.250329781836631,0.323210266890804,6.58197854274995e-05,43.4074074074074,1.00039413964313,-0.589354553359375,0.454243236262695,-0.648740275902556,0.0844124679571547
actipan,benito juarez,54,1110.64814814815,125236.462962963,0.272146118721461,0.117222109431097,0.000724017639702495,48.3888888888889,0.303853874874405,-0.412563732356205,0.170248526029897,0.402315370767242,0.0818998221148876
ciudad de los deportes,benito juarez,49,959.204081632653,134692.265306122,0.378194017332961,0.252200128926322,0.00105311656683999,41.1632653061224,-0.0020530082237743,0.446805792425222,0.0282511709134985,-0.286410676964472,0.0817939340502399
nochebuena,benito juarez,25,825.44,97033.64,0.393315068493151,0.276653775959298,0.000263279141709998,44.56,-0.272247504609333,0.569340710324285,0.369044823192856,-0.411185538357691,0.0806998186815185
jardines del pedregal de san angel,coyoacan,7,1661.85714285714,278242.714285714,0.370645792563601,0.659575541266668,0.000987296781412493,96,1.41725916956026,0.385638014299304,0.0566506419367773,-2.36504584092293,0.0791901153606389
tlacoquemecatl,benito juarez,37,781.486486486487,101192.918918919,0.405405405405405,0.188679634344732,0.00138221549397749,63.9189189189189,-0.361030661516685,0.667315938714196,-0.113746184202902,0.0377029775901494,0.0766769418367026
san antonio,azcapotzalco,10,387.1,85554,0.583561643835617,0.446109656551806,0.000592378068847496,11,-1.1576649806617,2.111022452103,0.227047468076456,-1.27583505197353,0.0762497246529755
equipamiento fabrica fisisa i,tlalpan,9,583.444444444444,78192.1111111111,0.408523592085236,0.174939016653445,0.000263279141709998,60.6666666666667,-0.761062337880058,0.692584469635704,0.369044823192856,0.107814550950784,0.0748285143554218
monte de piedad,coyoacan,19,707.684210526316,90484.1052631579,0.367267483777938,0.156674519623289,0.000197459356282499,78.5789473684211,-0.51010632175206,0.358261558436319,0.397444294216136,0.20100924220814,0.0741372782901329
8 de agosto,benito juarez,29,706.172413793104,78622.2413793104,0.345016532829476,0.0977739587767938,0.000263279141709998,32.2068965517241,-0.513160050017391,0.177948799834977,0.369044823192856,0.501549660808839,0.0735555217456147
tlaxpana,miguel hidalgo,50,893.74,103252.86,0.339342465753425,0.152314322954531,0.000855657210557494,42.78,-0.134286073723773,0.131968441991326,0.113449583983337,0.223257168427811,0.0666460609624955
el molino,cuajimalpa de morelos,46,1925.4347826087,58106.8260869565,0.08302561048243,0.224702917084382,6.58197854274995e-05,31.3913043478261,1.94966836911462,-1.94512027915962,0.454243236262695,-0.14610601027605,0.0629918721838302
escandon i seccion,miguel hidalgo,160,1080.23125,125706.9375,0.338972602739726,0.175024640568941,0.00197459356282499,81.6,0.242413775436355,0.128971220863156,-0.369341423412422,0.10737765447585,0.0590227451025388
villa olimpica,tlalpan,6,884.333333333333,114501.166666667,0.376255707762557,0.291004541067059,0.000329098927137498,36.6666666666667,-0.153286911105864,0.43109851112869,0.340645352169576,-0.484410392089853,0.0545904720227922
campestre churubusco,coyoacan,9,844.111111111111,124240.333333333,0.40517503805175,0.163746635099956,0.00236951227538998,68.5555555555556,-0.234533109219697,0.665449134318939,-0.539738249552099,0.164923736141582,0.0543119048476691
paseos de taxquena,coyoacan,13,896.538461538462,183543.923076923,0.45331928345627,0.395374367476372,0.00138221549397749,9,-0.128633368626784,1.05559073859356,-0.113746184202902,-1.01695797512707,0.0519463791240378
un hogar para nosotros,miguel hidalgo,27,777.259259259259,112905.888888889,0.343176052765094,0.130199177907188,0.000592378068847496,47.962962962963,-0.369569377723811,0.163034289514581,0.227047468076456,0.336099811255361,0.0506689294035945
buenos aires,cuauhtemoc,30,1110.73333333333,98770.9333333333,0.251689497716895,0.120164459023513,0.000526558283419996,23.8666666666667,0.304025943249784,-0.578335962654992,0.255446939099737,0.387302016641823,0.0462567853267497
juan de dios batiz,gustavo a madero,11,584.181818181818,79914.2727272727,0.400996264009963,0.199849118470365,0.000131639570854999,38.8181818181818,-0.759572892259187,0.631586029915372,0.425843765239416,-0.019289373355714,0.0429148196735957
santa cruz atoyac,benito juarez,63,1157.71428571429,124259.015873016,0.294672754946728,0.119006534070365,0.00217205291910748,31.4285714285714,0.398924324140598,-0.230016931134327,-0.454539836482258,0.393210334748237,0.038406317555077
periodista,miguel hidalgo,21,1261.90476190476,85471.1904761905,0.201304631441618,0.0926526025010439,0.000592378068847496,35.2380952380952,0.609382115939807,-0.986634657434273,0.227047468076456,0.527681407888948,0.037770012744741
gabriel ramos millan seccion tlacotal,iztacalco,24,1054.54166666667,119517.375,0.301940639269406,0.174369749916718,0.00105311656683999,49.6666666666667,0.190522535677636,-0.17112091925362,0.0282511709134985,0.110719237440906,0.0336145665980856
transito,cuauhtemoc,27,882.814814814815,117660.888888889,0.312836123795028,0.0771253771003986,0.00131639570854999,70,-0.156354216927842,-0.0828282941130834,-0.0853467131796217,0.606909156395098,0.0325577353308178
miguel aleman,benito juarez,20,945.2,91357.25,0.294246575342466,0.175988222343804,6.58197854274995e-05,40.6,-0.0303403162805678,-0.233470519265552,0.454243236262695,0.102460973449195,0.0321975912785422
ermita,benito juarez,17,576.176470588235,80751.3529411765,0.368573730862208,0.101828254575222,0.000460738497992497,69.4705882352941,-0.775743158858704,0.36884685951964,0.283846410123016,0.480862595373822,0.0308729112976485
hermosillo,coyoacan,14,667.857142857143,112475,0.444618395303327,0.368874069390124,0.000131639570854999,3.71428571428571,-0.590554334103673,0.985082239933308,0.425843765239416,-0.881740066071142,0.0271791115825453
privada del rincon,alvaro obregon,7,498.857142857143,69680.8571428571,0.376125244618395,0.111563999938408,6.58197854274995e-05,18,-0.931923028388588,0.430041290272193,0.454243236262695,0.431185903933355,0.0265213066042916
unidad hab lomas de sotelo,miguel hidalgo,7,726.428571428571,87105.5714285714,0.356555772994129,0.164372223604859,0.000526558283419996,57,-0.472243966684556,0.271458161797588,0.255446939099737,0.161731667535896,0.0231999798610362
independencia,benito juarez,14,707.857142857143,84772.6428571429,0.381409001956947,0.219130419376361,0.000460738497992497,80.9285714285714,-0.509757010012569,0.472858734960336,0.283846410123016,-0.117672311687257,0.0221653371714818
escandon i seccion,benito juarez,187,1110.16577540107,104895.737967914,0.291216760676873,0.278318102904566,6.58197854274995e-05,72.8342245989305,0.302879514194945,-0.25802291892115,0.454243236262695,-0.419677775267335,0.0203700707812105
barrio del nino jesus,coyoacan,43,965.232558139535,113797.906976744,0.30633959859828,0.224974375645631,0.000131639570854999,87.6279069767442,0.0101241110287791,-0.13547352182771,0.425843765239416,-0.147491128999168,0.0180657040083701
prado coapa 3a seccion,tlalpan,7,867.857142857143,114541.285714286,0.318590998043053,0.185567268594304,0.000263279141709998,25.5714285714286,-0.186567713648153,-0.036193107443144,0.369044823192856,0.0535838400476345,0.0176974863207091
atlampa,cuauhtemoc,62,1092.90322580645,106339.838709677,0.275563411400795,0.105948166119354,0.00157967485025999,43.8387096774194,0.268010318839067,-0.384871366695694,-0.198944597272742,0.459840725254482,0.0171209112393601
san rafael,cuauhtemoc,228,1024.81140350877,128206.048245614,0.333777937995674,0.112209382031921,0.00269861120252748,67.6315789473684,0.13046939298558,0.086875746733595,-0.681735604668499,0.427892838438658,0.0144349886697843
arenal,azcapotzalco,8,541.375,53271.375,0.351027397260274,0.0789997002043013,0.000197459356282499,54.375,-0.84603980130782,0.226658428003513,0.397444294216136,0.597345412991908,0.0131435294503165
napoles,benito juarez,213,1315.16901408451,127665.990610329,0.319017300147919,0.29672120520968,0.00217205291910748,69.6760563380282,0.716972342085736,-0.0327385266162797,-0.454539836482258,-0.513579700662322,0.0116462372119208
el rodeo,iztacalco,27,797.888888888889,87779.5185185185,0.297615423642821,0.0782498183388802,0.000526558283419996,46.037037037037,-0.327898905947195,-0.206170727371109,0.255446939099737,0.601171689117225,0.0111028356479011
juarez,cuauhtemoc,763,1485.81127129751,178690.268676278,0.333984452144563,0.119086391770738,0.00592378068847496,72.0720838794233,1.06165828607765,0.0885492543496318,-2.07330968480921,0.392802860416012,0.00896089724954408
vista alegre,cuauhtemoc,21,781.333333333333,95067.7142857143,0.352120026092629,0.0559537794025462,0.00223787270453498,33.7619047619048,-0.361340020640457,0.235512652676678,-0.482939307505538,0.714937343955841,0.00865139690092678
merced balbuena,venustiano carranza,7,640.571428571429,97178.4285714286,0.406262230919765,0.191105876905007,0.00125057592312249,45.7142857142857,-0.645669651608676,0.674259308123083,-0.0569472421563416,0.0253230622852295,0.00225206098009978
san angel,alvaro obregon,40,1108.325,120599.05,0.272328767123288,0.135547153123201,0.00144803527940499,45.3,0.299161271028466,-0.411083623157109,-0.142145655226182,0.308811739851839,-0.000243488713461477
nonoalco tlatelolco,cuauhtemoc,49,697.775510204082,123303.653061225,0.440257198769919,0.125641773332986,0.00342262884222997,53.8775510204082,-0.53012123353349,0.94974085701611,-0.994129785924575,0.359353991840041,-0.00106927177212074
industrial,gustavo a madero,16,586.5,85074.3125,0.38458904109589,0.0946313342744779,0.00151385506483249,12.8125,-0.754890320067544,0.498628493337459,-0.170545126249462,0.517584918705488,-0.00747058952782007
tizapan,alvaro obregon,26,803.769230769231,119646.538461538,0.339093782929399,0.179180771796784,0.000789837425129994,32.7307692307692,-0.316021008730383,0.12995321638948,0.141849055006617,0.0861709732316658,-0.0102163320546145
piedad narvarte,benito juarez,119,913.605042016807,106033.411764706,0.333256590307356,0.223896159354222,0.000921476995984993,40.8403361344538,-0.09416001777589,0.0826509547195889,0.0850501129600574,-0.141989524754572,-0.0148406012757932
los manzanos,miguel hidalgo,55,1226.43636363636,92639.6363636364,0.17200498132005,0.0610501657944596,0.000526558283419996,17.1454545454545,0.537738324192704,-1.22406723960619,0.255446939099737,0.688933005838105,-0.0170226856364774
santa maria la ribera,cuauhtemoc,117,987.777777777778,139522.888888889,0.361081840533895,0.137389514702214,0.00329098927137498,84.4786324786325,0.0556639464741852,0.30813559304992,-0.937330843878019,0.299411080295925,-0.0184440908591873
puebla,venustiano carranza,20,863.35,88773.75,0.283287671232877,0.0961961247471549,0.000724017639702495,23.3,-0.195671840701989,-0.32227707121133,0.170248526029897,0.509600567165842,-0.0194148549348481
petrolera taxquena,coyoacan,9,548.555555555556,93336,0.357990867579909,0.121427405197136,0.000329098927137498,43.8888888888889,-0.83153555944841,0.283087591219059,0.340645352169576,0.380857827210757,-0.0202337545927386
los reyes,iztacalco,5,801.6,102551.2,0.33972602739726,0.181268578797504,0.000921476995984993,37.2,-0.320402709767631,0.135076671309429,0.0850501129600574,0.0755179271326766,-0.0234842035189141
esperanza,cuauhtemoc,13,1124.30769230769,98852.8461538462,0.204847207586934,0.0884889972047445,0.000592378068847496,24.9230769230769,0.331445240284291,-0.957927044946306,0.227047468076456,0.548926225606373,-0.0327498026620385
ventura perez de alva,miguel hidalgo,7,1021,61181.4285714286,0.20665362035225,0.0715726083126412,0.000131639570854999,105.142857142857,0.122770612872074,-0.943288602317881,0.425843765239416,0.635242188065455,-0.0339382061727679
copilco el bajo,coyoacan,9,712.222222222222,68083.8888888889,0.350684931506849,0.178093282520601,0.000789837425129994,13.4444444444444,-0.500939841708976,0.223883223255207,0.141849055006617,0.0917198929293827,-0.0364031959489308
vertiz narvarte,benito juarez,82,782.426829268293,95376.4634146341,0.315335783494821,0.176722292009318,0.000329098927137498,61.6829268292683,-0.359131232004227,-0.0625720571064805,0.340645352169576,0.0987153791562901,-0.0386388404680391
san juan de aragon i seccion,gustavo a madero,8,1228.125,98298.125,0.237671232876712,0.193276931517558,0.00118475613769499,39.875,0.541149256681322,-0.691934343685633,-0.0285477711330616,0.0142452448131397,-0.0480960313652776
romero de terreros,coyoacan,16,1016.6875,105854.375,0.336643835616438,0.364734318673335,0.000460738497992497,39.125,0.114059651368502,0.110099828574678,0.283846410123016,-0.860616966469954,-0.0481062672864335
lomas del chamizal,cuajimalpa de morelos,13,1105.07692307692,73209.7692307692,0.243414120126449,0.198328803651218,0.000460738497992497,16.7692307692308,0.292600372932799,-0.645396294829432,0.283846410123016,-0.0115319590699299,-0.0513758863583727
bosque de las lomas,miguel hidalgo,13,1389.30769230769,88735,0.185669125395153,0.236177057776273,0.000394918712564997,44.0769230769231,0.866727512387856,-1.11333851085142,0.312245881146296,-0.204652872938555,-0.0524646978975205
ampliacion napoles,benito juarez,111,1081.54954954955,112275.477477477,0.281426632111564,0.277375819965973,0.000460738497992497,61.4054054054054,0.245076652335207,-0.337358183861582,0.283846410123016,-0.414869771663719,-0.0538891317660531
san jeronimo lidice,la magdalena contreras,8,997.5,120137.375,0.333219178082192,0.325572718295481,0.000789837425129994,15.75,0.0753021849685507,0.0823477810916225,0.141849055006617,-0.660794696503675,-0.0564941384813597
villa panamericana,coyoacan,11,907.909090909091,120994.636363636,0.356911581569116,0.341582635221542,0.000724017639702495,35.0909090909091,-0.10566545796732,0.274341491406218,0.170248526029897,-0.742485381033158,-0.063844560968983
peralitos,miguel hidalgo,6,697.333333333333,85811.6666666667,0.291324200913242,0.106901630606086,0.000197459356282499,66.5,-0.531014401231776,-0.257152266451093,0.397444294216136,0.454975667743227,-0.0659660079129882
viveros de coyoacan,coyoacan,10,994.6,81194.8,0.247397260273973,0.18733160123148,0.000131639570854999,44.7,0.0694443789719457,-0.613118528833755,0.425843765239416,0.0445813235739854,-0.0690172271958625
alcantarilla,alvaro obregon,7,1120.42857142857,98108.2857142857,0.219569471624266,0.19983109549669,0.000131639570854999,132.571428571429,0.323609675612818,-0.838623737524642,0.425843765239416,-0.0191974110386355,-0.0731749477333911
gabriel ramos millan,tlalpan,7,1534.57142857143,123822.428571429,0.232876712328767,0.478396889732654,0.000131639570854999,54.2857142857143,1.1601505418275,-0.730787210161911,0.425843765239416,-1.44058082750052,-0.0741384129525446
la nopalera,tlahuac,5,568.4,83785.2,0.42027397260274,0.263592063558302,0.00118475613769499,4.6,-0.791451109218768,0.7878048281109,-0.0285477711330616,-0.344538082777975,-0.0757110551145678
emiliano zapata,coyoacan,6,571.5,50295.8333333333,0.307762557077626,0.0892731781171213,0.000131639570854999,37.6666666666667,-0.785189316601707,-0.123942438532425,0.425843765239416,0.544924938415261,-0.0785857858093045
del carmen,benito juarez,5,1117.4,109010.4,0.227945205479452,0.202164032794195,0.000394918712564997,63.4,0.317492163931635,-0.770750158537512,0.312245881146296,-0.0311012357541368,-0.079748469303331
san simon tolnahuac,cuauhtemoc,28,745.75,90771.8571428572,0.30146771037182,0.114064607759973,0.000921476995984993,39.1428571428571,-0.433215973529835,-0.174953344858423,0.0850501129600574,0.418426539495249,-0.0817554650254162
cuadrante de san francisco,coyoacan,21,717.52380952381,82339.2380952381,0.289367253750815,0.0852387723582288,0.000724017639702495,64.8095238095238,-0.490230990023885,-0.273010579298553,0.170248526029897,0.565510514819917,-0.0818206626267688
atenor salas,benito juarez,52,852.442307692308,74923.1730769231,0.28113804004215,0.180767486709061,0.000329098927137498,27.5576923076923,-0.217704649463756,-0.339696817939156,0.340645352169576,0.0780747521247322,-0.083476419362012
ex-ejido de santa ursula coapa,coyoacan,8,929.625,109893,0.268493150684932,0.152194501085583,0.000855657210557494,38.625,-0.0618007743485415,-0.442165916338131,0.113449583983337,0.223868560138405,-0.0837263783816534
san diego churubusco,coyoacan,33,1013.09090909091,98187.0606060606,0.226650062266501,0.104682632036234,0.000855657210557494,98.1212121212121,0.106794778335879,-0.781245478312922,0.113449583983337,0.46629811950724,-0.0863856692949974
santa maria insurgentes,cuauhtemoc,32,640.90625,93392.625,0.321575342465753,0.157331882257474,0.000329098927137498,64.875,-0.644993334721753,-0.012009180350767,0.340645352169576,0.197655045942246,-0.0894406748993915
los alpes,alvaro obregon,49,1076.20408163265,63593.7959183674,0.197260273972603,0.0647796449428007,0.000987296781412493,42.9591836734694,0.234279164742705,-1.01940850398569,0.0566506419367773,0.669903319052505,-0.0902280095750394
extremadura insurgentes,benito juarez,19,1034.05263157895,83796.052631579,0.238644556596972,0.200547678740217,0.000263279141709998,32.2105263157895,0.149136055470224,-0.684046919664133,0.369044823192856,-0.0228537807722473,-0.091235050774051
moctezuma 2a seccion,venustiano carranza,69,831.623188405797,94210.1449275362,0.408695652173913,0.0979279376595598,0.00487066412163496,189.057971014493,-0.259757877670845,0.693978775402969,-1.61891814843673,0.50076398275727,-0.093364563816255
chimalcoyotl,tlalpan,9,740.111111111111,103963.888888889,0.312328767123288,0.164031919768323,0.000789837425129994,26.2222222222222,-0.444606151856568,-0.0869397085550176,0.141849055006617,0.163468069634856,-0.0984003331951809
valle gomez,cuauhtemoc,15,695.666666666667,65633.5333333333,0.285844748858447,0.109229010211827,0.000394918712564997,48.3333333333333,-0.534380956402239,-0.301555542423982,0.312245881146296,0.443100201178908,-0.0997117331828255
copilco el alto,coyoacan,11,626.181818181818,74702.0909090909,0.346450809464508,0.209926444678349,0.000460738497992497,51,-0.674735701963528,0.18957160091252,0.283846410123016,-0.0707089828364552,-0.10292174485799
aquiles serdan,venustiano carranza,10,626.7,86574,0.324383561643836,0.0834718748911237,0.00138221549397749,90.6,-0.673689009355984,0.010747498585339,-0.113746184202902,0.574526118351643,-0.106726466401445
obrera,cuauhtemoc,31,571.064516129032,100091.967741936,0.488996906760937,0.151714925285312,0.00487066412163496,30.8387096774194,-0.786068964888183,1.34470785063539,-1.61891814843673,0.226315598157956,-0.110928844331592
san juanico,miguel hidalgo,7,768.857142857143,84038,0.275538160469667,0.14014942485701,0.000394918712564997,34.4285714285714,-0.386541090773635,-0.385075990087274,0.312245881146296,0.285328624351497,-0.111970223158714
algarin,cuauhtemoc,18,936.555555555556,76260.8333333333,0.258751902587519,0.200548832341283,0.000460738497992497,81.6666666666667,-0.047801515764701,-0.521105073623268,0.283846410123016,-0.0228596670276945,-0.118474628197326
pueblo de santa ursula coapa,coyoacan,12,563.25,79225.1666666667,0.365981735159817,0.19903416789702,0.000921476995984993,42,-0.801853764695498,0.347842368679523,0.0850501129600574,-0.0151310838091954,-0.12221961297462
vergel coapa,tlalpan,6,967.166666666667,78782,0.237442922374429,0.178439999453589,0.000394918712564997,52.3333333333333,0.01403088086613,-0.693784480184503,0.312245881146296,0.0899507679723618,-0.12348674997178
barrio de caramaguey,tlalpan,6,482,57014.3333333333,0.324200913242009,0.12074832656306,0.000131639570854999,35.6666666666667,-0.965973329255553,0.00926738938624232,0.425843765239416,0.384322829479241,-0.124978463017062
belisario dominguez seccion xvi,tlalpan,21,638.809523809524,94334.9523809524,0.366340508806262,0.215756325984792,0.00131639570854999,62,-0.649228581360308,0.350749726034891,-0.0853467131796217,-0.100455982577203,-0.12670419574899
banjidal,iztapalapa,5,670.2,48815.6,0.283835616438356,0.132636951290116,0.000263279141709998,142,-0.585821919406908,-0.317836743614042,0.369044823192856,0.323661059867776,-0.132556422294159
san juan de aragon iii seccion,gustavo a madero,10,507.8,83165.7,0.366849315068493,0.206778443942023,0.000592378068847496,179.2,-0.91385905521679,0.35487288737523,0.227047468076456,-0.0546462926777582,-0.133215615272728
pueblo de san pablo tepetlapa,coyoacan,10,934.9,92779.6,0.26,0.204255622858672,0.000658197854274995,32.3,-0.0511456272340272,-0.51099099409611,0.198647997053177,-0.0417735849556525,-0.137266103979536
villa de cortes,benito juarez,6,715,66121.3333333333,0.249315068493151,0.0873145432062443,0.000197459356282499,51.3333333333333,-0.495328916424872,-0.597577382243244,0.397444294216136,0.554918883252816,-0.137399254106644
el metro - barrio,tlalpan,6,604,87007.6666666667,0.292694063926941,0.132194461777711,0.000131639570854999,34.1666666666667,-0.719541490777685,-0.246051447457871,0.425843765239416,0.325918864910267,-0.13932535544073
periodista,benito juarez,17,727.176470588235,67289.2352941177,0.275100725221596,0.170387260262869,6.58197854274995e-05,42.1176470588235,-0.470733260414786,-0.388620789429647,0.454243236262695,0.131039911649085,-0.140749585370974
san bernabe,azcapotzalco,32,733.28125,65557.65625,0.267380136986301,0.158041961638208,0.000131639570854999,44.78125,-0.458402014398859,-0.451185331770124,0.425843765239416,0.194031862202424,-0.148901078362327
revolucion,venustiano carranza,10,827.3,66565,0.226027397260274,0.0841061394528863,0.000526558283419996,68.4,-0.268490429039097,-0.786291305128023,0.255446939099737,0.571289780120628,-0.151087176406063
pedregal del sur,coyoacan,7,739.857142857143,57778,0.245792563600783,0.0855323241242379,0.000526558283419996,70.2857142857143,-0.445119150739686,-0.626122345368672,0.255446939099737,0.564012665404403,-0.157480527931679
nicolas bravo,venustiano carranza,6,601,51601,0.272602739726027,0.0809070530198281,0.000394918712564997,44.5,-0.725601290084518,-0.408863459358464,0.312245881146296,0.587613135313066,-0.160367621541022
cuchilla pantitlan,venustiano carranza,26,820.846153846154,107685.153846154,0.277660695468915,0.238913549474829,0.000263279141709998,20.6538461538462,-0.281526766522258,-0.367875819998874,0.369044823192856,-0.218615836088,-0.164734978535369
avante,coyoacan,7,491.571428571429,57038.5714285714,0.351076320939335,0.191269607139497,0.000592378068847496,27.7142857142857,-0.946639683848039,0.227054885824699,0.227047468076456,0.0244876279106834,-0.165568420209574
cuitlahuac,iztapalapa,5,622.8,55696.8,0.268493150684932,0.122395162982635,6.58197854274995e-05,15.4,-0.681566748454867,-0.442165916338131,0.454243236262695,0.375919838068072,-0.171087184571746
planetario lindavista,gustavo a madero,5,292,34273.2,0.355616438356164,0.130646182603813,0.000131639570854999,16.6,-1.3497606186883,0.263846171630808,0.425843765239416,0.333818967461867,-0.17384178757699
santa maria nonoalco,benito juarez,37,755.243243243243,83912.5675675676,0.268863383931877,0.108684862416185,0.00125057592312249,36.5945945945946,-0.414040257254835,-0.439165694988612,-0.0569472421563416,0.445876718141272,-0.178175890476048
jardines del pedregal,alvaro obregon,6,1479.5,132958,0.268036529680365,0.473331310658568,0.00210623313367998,21,1.04890994026635,-0.445866189335872,-0.426140365458978,-1.41473368388251,-0.187261684589153
