alcaldia_clean,colonia_clean,genero_delito_de_bajo_impacto_tasa,genero_violación_tasa,genero_homicidio_doloso_tasa,genero_lesiones_dolosas_por_disparo_de_arma_de_fuego_tasa,genero_secuestro_tasa,genero_total_tasa
azcapotzalco,santa lucia,0.000206970775726467,0,0,0,0,0.000197644082536169
azcapotzalco,santa maria malinalco,0.000993459723487044,0.00204081632653061,0,0,0,0.00102774922918808
azcapotzalco,santiago ahuizotla,0.00173855451610233,0.00102040816326531,0,0,0,0.00169973910981105
azcapotzalco,santo domingo,0.000331153241162348,0,0,0,0,0.00031623053205787
azcapotzalco,santo tomas,0.000538124016888815,0.00102040816326531,0,0,0,0.000553403431101273
azcapotzalco,sector naval,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
azcapotzalco,sindicato mexicano de electricistas,0.000248364930871761,0,0,0,0,0.000237172899043403
azcapotzalco,tezozomoc,0.000910671413196457,0.00204081632653061,0,0,0,0.000948691596173611
azcapotzalco,tierra nueva,4.13941551452935e-05,0.00102040816326531,0,0,0,7.90576330144675e-05
azcapotzalco,tlatilco,0.000496729861743522,0.00102040816326531,0,0,0,0.000513874614594039
azcapotzalco,trabajadores de hierro,0.00012418246543588,0,0,0,0,0.000118586449521701
azcapotzalco,trabajadores de pemex,0.00012418246543588,0,0,0,0,0.000118586449521701
azcapotzalco,un hogar para cada trabajador,0.000165576620581174,0.00204081632653061,0,0,0,0.000237172899043403
azcapotzalco,unidad cuitlahuac,0.000248364930871761,0,0,0,0,0.000237172899043403
azcapotzalco,victoria de las democracias,0.000248364930871761,0,0,0,0,0.000237172899043403
benito juarez,8 de agosto,0.000165576620581174,0,0,0,0,0.000158115266028935
benito juarez,acacias,0.000331153241162348,0.00102040816326531,0,0,0,0.000355759348565104
benito juarez,actipan,0.000289759086017054,0.00102040816326531,0,0,0,0.00031623053205787
benito juarez,alamos,0.00269062008444408,0.00408163265306122,0,0,0,0.00272748833899913
benito juarez,albert,0.000331153241162348,0,0,0,0,0.00031623053205787
benito juarez,americas unidas,0.000455335706598228,0,0,0,0,0.000434816981579572
benito juarez,ampliacion napoles,0.00012418246543588,0.00204081632653061,0,0,0,0.000197644082536169
benito juarez,atenor salas,0.000289759086017054,0,0,0,0,0.000276701715550636
benito juarez,buenos aires,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
benito juarez,centro urbano presidente miguel aleman,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
benito juarez,ciudad de los deportes,0.000496729861743522,0,0,0,0,0.000474345798086805
benito juarez,credito constructor,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
benito juarez,del carmen,8.2788310290587e-05,0.00204081632653061,0,0,0,0.000158115266028935
benito juarez,del lago,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
benito juarez,del valle centro,0.00587797003063167,0.0102040816326531,0.0101010101010101,0,0,0.00604790892560677
benito juarez,ermita,0.000165576620581174,0,0,0,0,0.000158115266028935
benito juarez,escandon i seccion,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
benito juarez,extremadura insurgentes,0.00012418246543588,0,0,0,0,0.000118586449521701
benito juarez,general pedro maria anaya,0.000331153241162348,0.00204081632653061,0,0,0,0.000395288165072338
benito juarez,independencia,0.000662306482324696,0.00204081632653061,0,0,0,0.000711518697130208
benito juarez,insurgentes mixcoac,0.00082788310290587,0.00408163265306122,0,0,0,0.000948691596173611
benito juarez,insurgentes san borja,8.2788310290587e-05,0.00102040816326531,0,0,0,0.000118586449521701
benito juarez,iztaccihuatl,0.000331153241162348,0,0,0,0,0.00031623053205787
benito juarez,josefa ortiz de dominguez,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
benito juarez,letran valle,0.000662306482324696,0.00204081632653061,0,0,0,0.000711518697130208
benito juarez,miguel aleman,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
benito juarez,miravalle,0.000206970775726467,0.00102040816326531,0,0,0,0.000237172899043403
benito juarez,mixcoac,0.000455335706598228,0.00102040816326531,0,0,0,0.000474345798086805
benito juarez,moderna,0.00103485387863234,0.00102040816326531,0.0101010101010101,0,0,0.00106727804569531
benito juarez,napoles,0.00103485387863234,0.00102040816326531,0.0101010101010101,0,0,0.00106727804569531
benito juarez,narvarte,0.00397383889394817,0.00612244897959184,0,0,0,0.00403193928373785
benito juarez,nativitas,0.000910671413196457,0.00102040816326531,0,0,0,0.000909162779666377
benito juarez,ninos heroes,0.000910671413196457,0.00306122448979592,0,0,0,0.000988220412680844
benito juarez,nochebuena,0.00012418246543588,0.00102040816326531,0,0,0,0.000158115266028935
benito juarez,periodista,0.00012418246543588,0,0,0,0,0.000118586449521701
benito juarez,piedad narvarte,0.000413941551452935,0.00102040816326531,0,0,0,0.000434816981579572
benito juarez,portales oriente,0.000331153241162348,0,0,0,0,0.00031623053205787
benito juarez,portales sur,0.00384965642851229,0.00306122448979592,0,0,0,0.00379476638469444
benito juarez,postal,0.000703700637469989,0,0,0,0,0.000671989880622974
benito juarez,residencial emperadores,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
benito juarez,roma sur,0,0.00102040816326531,0,0,0,3.95288165072338e-05
benito juarez,san jose insurgentes,0.00095206556834175,0,0,0,0,0.000909162779666377
benito juarez,san juan,0.000165576620581174,0.00102040816326531,0,0,0,0.000197644082536169
benito juarez,san pedro de los pinos,0.00132461296464939,0.00306122448979592,0,0,0,0.00138350857775318
benito juarez,san simon ticumac,0.0012418246543588,0.00306122448979592,0.0101010101010101,0,0,0.00134397976124595
benito juarez,santa cruz atoyac,0.00182134282639291,0.00102040816326531,0,0,0,0.00177879674282552
benito juarez,santa maria nonoalco,0.000786488947760576,0.00204081632653061,0,0,0,0.000830105146651909
benito juarez,tlacoquemecatl,0.000496729861743522,0.00102040816326531,0,0,0,0.000513874614594039
benito juarez,unidad narvarte imss,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
benito juarez,vertiz narvarte,0.000331153241162348,0,0,0,0,0.00031623053205787
benito juarez,viaducto piedad,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
benito juarez,villa de cortes,0.000165576620581174,0,0,0,0,0.000158115266028935
benito juarez,xoco,0.00095206556834175,0,0,0,0,0.000909162779666377
benito juarez,zacahuitzco,0.000165576620581174,0,0,0,0,0.000158115266028935
coyoacan,acasulco,4.13941551452935e-05,0.00102040816326531,0,0,0,7.90576330144675e-05
coyoacan,adolfo ruiz cortines,0.00244225515357232,0.00102040816326531,0,0.0363636363636364,0,0.00245078662344849
coyoacan,ajusco,0.00620912327179402,0.00408163265306122,0,0,0,0.006087437742114
coyoacan,ajusco montserrat,0.00012418246543588,0,0,0,0,0.000118586449521701
coyoacan,alianza popular revolucionaria,0.000869277258051163,0.00102040816326531,0,0,0,0.000869633963159143
coyoacan,ampliacion la candelaria,0.00082788310290587,0,0,0,0,0.000790576330144676
coyoacan,ampliacion san francisco culhuacan,0.00111764218892292,0.00102040816326531,0,0,0,0.00110680686220255
coyoacan,atlantida,0.000206970775726467,0,0,0,0,0.000197644082536169
coyoacan,avante,0.000662306482324696,0,0,0,0,0.00063246106411574
coyoacan,barrio del nino jesus,0.000165576620581174,0,0,0,0,0.000158115266028935
coyoacan,barrio la concepcion,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
coyoacan,barrio oxtopulco universidad,0.000165576620581174,0.00204081632653061,0,0,0,0.000237172899043403
coyoacan,barrio san lucas,0.000331153241162348,0,0,0,0,0.00031623053205787
coyoacan,barrio santa catarina,0.00103485387863234,0,0,0,0,0.000988220412680844
coyoacan,bosques de tetlameya,0.00012418246543588,0,0,0,0,0.000118586449521701
coyoacan,cacama,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,cafetales,0.00012418246543588,0.00102040816326531,0,0,0,0.000158115266028935
coyoacan,campestre churubusco,0.000910671413196457,0.00102040816326531,0,0,0,0.000909162779666377
coyoacan,campestre coyoacan,0.000165576620581174,0,0,0,0,0.000158115266028935
coyoacan,carmen serdan,0.00103485387863234,0,0,0,0,0.000988220412680844
coyoacan,central de autobuses del sur taxquena,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
coyoacan,centro comercial perisur,0.00012418246543588,0,0,0,0,0.000118586449521701
coyoacan,churubusco country club,0.000206970775726467,0,0,0,0,0.000197644082536169
coyoacan,ciudad jardin,0.000248364930871761,0,0,0,0,0.000237172899043403
coyoacan,copilco el alto,0.000579518172034109,0.00102040816326531,0,0,0,0.000592932247608507
coyoacan,copilco el bajo,0.000289759086017054,0.00102040816326531,0,0,0,0.00031623053205787
coyoacan,copilco universidad,0.000331153241162348,0.00102040816326531,0,0,0,0.000355759348565104
coyoacan,cuadrante de san francisco,0.000662306482324696,0,0,0,0,0.00063246106411574
coyoacan,culhuacan ctm seccion ix,0.00161437205066645,0.00102040816326531,0,0,0,0.00158115266028935
coyoacan,culhuacan ctm seccion v,0.00107624803377763,0.00204081632653061,0,0,0,0.00110680686220255
coyoacan,culhuacan ctm seccion vi,0.000703700637469989,0.00102040816326531,0,0,0,0.000711518697130208
coyoacan,culhuacan ctm seccion vii,0.00120043049921351,0.00102040816326531,0,0,0,0.00118586449521701
coyoacan,culhuacan ctm seccion x,0.000372547396307641,0,0,0,0,0.000355759348565104
coyoacan,del carmen,0.00140740127493998,0,0,0,0,0.00134397976124595
coyoacan,dr pedro r bernabe,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
coyoacan,educacion,0.000620912327179402,0,0,0,0,0.000592932247608507
coyoacan,el caracol,0.000331153241162348,0,0,0,0,0.00031623053205787
coyoacan,el centinela,0.000248364930871761,0,0,0,0,0.000237172899043403
coyoacan,el hueso infonavit,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,el mirador,0.000331153241162348,0,0,0,0,0.00031623053205787
coyoacan,el parque de coyoacan,0.000331153241162348,0,0,0,0,0.00031623053205787
coyoacan,el reloj,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
coyoacan,el rosario,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
coyoacan,el rosedal,0.000413941551452935,0,0,0,0,0.000395288165072338
coyoacan,emiliano zapata,0.000206970775726467,0,0,0,0,0.000197644082536169
coyoacan,emiliano zapata fraccionamiento popular,0.000496729861743522,0,0,0,0,0.000474345798086805
coyoacan,empleados federales,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,ermita churubusco,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,espartaco,0.000538124016888815,0.00102040816326531,0,0,0,0.000553403431101273
coyoacan,estadio azteca,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
coyoacan,ex-ejido de san pablo tepetlapa,0.00012418246543588,0,0,0,0,0.000118586449521701
coyoacan,ex-ejido de santa ursula coapa,0.000579518172034109,0.00510204081632653,0,0,0,0.000751047513637442
coyoacan,haciendas de coyoacan,0.000206970775726467,0.00102040816326531,0,0,0,0.000237172899043403
coyoacan,hermosillo,0.000248364930871761,0,0,0,0,0.000237172899043403
coyoacan,huayamilpas,0.000331153241162348,0,0,0,0,0.00031623053205787
coyoacan,insurgentes cuicuilco,0.000289759086017054,0,0,0,0,0.000276701715550636
coyoacan,integracion latinoamericana,0.000165576620581174,0,0,0,0,0.000158115266028935
coyoacan,jardines de coyoacan,0.000206970775726467,0,0,0,0,0.000197644082536169
coyoacan,jardines del pedregal de san angel,0.000165576620581174,0.00102040816326531,0,0,0,0.000197644082536169
coyoacan,joyas del pedregal,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,las campanas,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,los cedros,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
coyoacan,los cipreses,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
coyoacan,los ciruelos,0.00012418246543588,0,0,0,0,0.000118586449521701
coyoacan,los girasoles,0.000620912327179402,0,0,0,0,0.000592932247608507
coyoacan,los olivos,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
coyoacan,los robles,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,los sauces,0.000206970775726467,0.00102040816326531,0,0,0,0.000237172899043403
coyoacan,media luna,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
coyoacan,monte de piedad,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,nueva diaz ordaz,0.000206970775726467,0,0,0,0,0.000197644082536169
coyoacan,olimpica,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,parque san andres,0.000579518172034109,0,0,0,0,0.000553403431101273
coyoacan,paseos de taxquena,0.000869277258051163,0,0,0,0,0.000830105146651909
coyoacan,pedregal de carrasco,0.000206970775726467,0,0,0,0,0.000197644082536169
coyoacan,pedregal de la zorra,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
coyoacan,pedregal de monserrat,0.00012418246543588,0,0,0,0,0.000118586449521701
coyoacan,pedregal de san francisco,0.000206970775726467,0,0,0,0,0.000197644082536169
coyoacan,pedregal de santa ursula,0.00459475122112758,0.00306122448979592,0,0,0,0.00450628508182465
coyoacan,pedregal de santo domingo,0.0134531004222204,0.00816326530612245,0.0101010101010101,0.0181818181818182,0,0.0132421535299233
coyoacan,pedregal del maurel,0.000206970775726467,0.00102040816326531,0,0,0,0.000237172899043403
coyoacan,pedregal del sur,0.00012418246543588,0,0,0,0,0.000118586449521701
coyoacan,petrolera taxquena,0.00012418246543588,0,0,0,0,0.000118586449521701
coyoacan,prado churubusco,0.000579518172034109,0,0,0,0,0.000553403431101273
coyoacan,prados de coyoacan,0.000248364930871761,0.00102040816326531,0,0,0,0.000276701715550636
coyoacan,presidentes ejidales,0.000786488947760576,0,0,0,0,0.000751047513637442
coyoacan,pueblo de los reyes,0.00136600711979469,0.00204081632653061,0,0,0,0.00138350857775318
coyoacan,pueblo de san pablo tepetlapa,0.000455335706598228,0.00102040816326531,0,0,0,0.000474345798086805
coyoacan,pueblo de santa ursula coapa,0.000662306482324696,0.00204081632653061,0,0.0181818181818182,0,0.000751047513637442
coyoacan,pueblo la candelaria,0.00082788310290587,0.00204081632653061,0,0,0,0.000869633963159143
coyoacan,quetzalcoatl,0.000248364930871761,0,0,0,0,0.000237172899043403
coyoacan,residencial mar de la tranquilidad,0,0.00102040816326531,0,0,0,3.95288165072338e-05
coyoacan,rinconada de los reyes,0.00012418246543588,0,0,0,0,0.000118586449521701
coyoacan,rinconada las playas infonavit,0.000165576620581174,0,0,0,0,0.000158115266028935
coyoacan,romero de terreros,0.00082788310290587,0,0,0,0,0.000790576330144676
coyoacan,rosedal,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
coyoacan,san diego churubusco,0.000372547396307641,0,0,0,0,0.000355759348565104
coyoacan,san francisco culhuacan,0.00281480254987996,0.00204081632653061,0.0101010101010101,0,0,0.0028065459720136
coyoacan,san mateo,0.000206970775726467,0,0,0,0,0.000197644082536169
coyoacan,santa cecilia,0.00012418246543588,0,0,0,0,0.000118586449521701
coyoacan,santa ursula coapa,0.000745094792615283,0.00204081632653061,0,0.0181818181818182,0,0.000830105146651909
coyoacan,sector marina,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,taxquena,0.00012418246543588,0,0,0,0,0.000118586449521701
coyoacan,unidad monserrat,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,unidad obrero hab ctm culhuacan zona 13,0.000248364930871761,0,0,0,0,0.000237172899043403
coyoacan,unidad obrero hab culhuacan,0.000248364930871761,0,0,0,0,0.000237172899043403
coyoacan,universidad nacional autonoma de mexico,0.00153158374037586,0.00408163265306122,0,0,0,0.00162068147679659
coyoacan,villa coyoacan,0.000206970775726467,0,0,0,0,0.000197644082536169
coyoacan,villa de san francisco,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,villa panamericana,0.000786488947760576,0,0,0,0,0.000751047513637442
coyoacan,villa quietud,0.000206970775726467,0,0,0,0,0.000197644082536169
coyoacan,villas copilco,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,viveros de coyoacan,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
coyoacan,xotepingo,0.000165576620581174,0.00102040816326531,0,0,0,0.000197644082536169
cuajimalpa de morelos,1° de mayo,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
cuajimalpa de morelos,abdias garcia soto,0.000331153241162348,0,0,0,0,0.00031623053205787
cuajimalpa de morelos,adolfo lopez mateos,0.000165576620581174,0,0,0,0,0.000158115266028935
cuajimalpa de morelos,agua bendita,0.000248364930871761,0,0,0,0,0.000237172899043403
cuajimalpa de morelos,ahuatenco,0.000372547396307641,0,0,0,0,0.000355759348565104
cuajimalpa de morelos,amado nervo,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
cuajimalpa de morelos,bosques de las lomas,0.000455335706598228,0,0,0,0,0.000434816981579572
cuajimalpa de morelos,cacalote,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
cuajimalpa de morelos,club de golf bosques,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
cuajimalpa de morelos,cola de pato - pueblo,8.2788310290587e-05,0.00102040816326531,0,0,0,0.000118586449521701
cuajimalpa de morelos,colorines,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
cuajimalpa de morelos,contadero,0.000703700637469989,0.00204081632653061,0,0,0,0.000751047513637442
cuajimalpa de morelos,cruz blanca,0.000538124016888815,0,0,0,0,0.000513874614594039
cuajimalpa de morelos,cuajimalpa,0.0031873499461876,0,0.0101010101010101,0,0,0.00308324768756423
cuajimalpa de morelos,el ebano,8.2788310290587e-05,0.00102040816326531,0,0,0,0.000118586449521701
cuajimalpa de morelos,el molinito,0.00012418246543588,0,0,0,0,0.000118586449521701
cuajimalpa de morelos,el molino,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
cuajimalpa de morelos,el yaqui,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
cuajimalpa de morelos,jardines de la palma,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
cuajimalpa de morelos,jesus del monte,0.000289759086017054,0,0,0,0,0.000276701715550636
cuajimalpa de morelos,la navidad,0.00161437205066645,0.00204081632653061,0,0,0,0.00162068147679659
cuajimalpa de morelos,la pila,0.00082788310290587,0,0,0,0,0.000790576330144676
cuajimalpa de morelos,la rosita,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
cuajimalpa de morelos,la venta,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
cuajimalpa de morelos,las lajas,0.000248364930871761,0.00102040816326531,0,0,0,0.000276701715550636
cuajimalpa de morelos,las maromas,0.000206970775726467,0,0,0,0,0.000197644082536169
cuajimalpa de morelos,las tinajas,0.000248364930871761,0,0,0,0,0.000237172899043403
cuajimalpa de morelos,locaxco,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
cuajimalpa de morelos,loma del ocote,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
cuajimalpa de morelos,loma del padre,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
cuajimalpa de morelos,lomas de memetla,0.000289759086017054,0,0,0,0,0.000276701715550636
cuajimalpa de morelos,lomas de san pedro,0.000206970775726467,0.00102040816326531,0,0,0,0.000237172899043403
cuajimalpa de morelos,lomas de santa fe,0.000993459723487044,0,0,0,0,0.000948691596173611
cuajimalpa de morelos,lomas de vista hermosa,0.000289759086017054,0.00102040816326531,0.0101010101010101,0,0,0.000355759348565104
cuajimalpa de morelos,lomas del chamizal,0.000662306482324696,0.00102040816326531,0,0,0,0.000671989880622974
cuajimalpa de morelos,manzanastitla,0.000206970775726467,0,0,0,0,0.000197644082536169
cuajimalpa de morelos,memetla,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
cuajimalpa de morelos,palo alto,0.000496729861743522,0,0,0,0,0.000474345798086805
cuajimalpa de morelos,san bartolo ameyalco,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
cuajimalpa de morelos,san jose de los cedros,0.00153158374037586,0.00102040816326531,0,0,0,0.00150209502727488
cuajimalpa de morelos,san lorenzo acopilco,0.00149018958523057,0.00102040816326531,0,0,0,0.00146256621076765
cuajimalpa de morelos,san mateo tlaltenango,0.00227667853299114,0.00204081632653061,0,0,0,0.00225314254091233
cuajimalpa de morelos,san pablo chimalpa,0.0012832188095041,0.00306122448979592,0,0,0,0.00134397976124595
cuajimalpa de morelos,santa rosa xochiac,0.000455335706598228,0,0,0,0,0.000434816981579572
cuajimalpa de morelos,tepetongo,0.00012418246543588,0,0,0,0,0.000118586449521701
cuajimalpa de morelos,xalpa,0.00012418246543588,0,0,0,0,0.000118586449521701
cuajimalpa de morelos,zentlapatl,0.00153158374037586,0.00102040816326531,0,0,0,0.00150209502727488
cuauhtemoc,algarin,0.000331153241162348,0,0,0,0,0.00031623053205787
cuauhtemoc,ampliacion asturias,0.00082788310290587,0,0,0,0,0.000790576330144676
cuauhtemoc,asturias,0.000331153241162348,0,0,0,0,0.00031623053205787
cuauhtemoc,atlampa,0.00227667853299114,0.00102040816326531,0.0101010101010101,0,0,0.00225314254091233
cuauhtemoc,buenavista,0.00384965642851229,0.00612244897959184,0,0,0,0.00391335283421614
cuauhtemoc,buenos aires,0.000620912327179402,0,0,0,0,0.000592932247608507
cuauhtemoc,centro,0.0174269393161686,0.0163265306122449,0.0101010101010101,0,0.166666666666667,0.0173531504466756
cuauhtemoc,centro urbano benito juarez,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
cuauhtemoc,condesa,0.000662306482324696,0.00102040816326531,0,0,0,0.000671989880622974
cuauhtemoc,cuauhtemoc,0.00173855451610233,0.00204081632653061,0,0,0,0.00173926792631829
cuauhtemoc,doctores,0.0117559400612633,0.0142857142857143,0.0101010101010101,0,0,0.0118191161356629
cuauhtemoc,esperanza,0.000579518172034109,0,0,0,0,0.000553403431101273
cuauhtemoc,ex-hipodromo de peralvillo,0.00194552529182879,0.00102040816326531,0,0,0,0.00189738319234722
cuauhtemoc,felipe pescador,0.000331153241162348,0,0,0,0,0.00031623053205787
cuauhtemoc,guerrero,0.00711979468499048,0.00714285714285714,0.0101010101010101,0,0,0.00711518697130208
cuauhtemoc,hipodromo,0.00227667853299114,0.00306122448979592,0,0,0,0.00229267135741956
cuauhtemoc,hipodromo condesa,0.000455335706598228,0,0,0,0,0.000434816981579572
cuauhtemoc,juarez,0.00360129149764053,0.00408163265306122,0,0,0,0.00359712230215827
cuauhtemoc,maza,0.000248364930871761,0,0,0,0,0.000237172899043403
cuauhtemoc,morelos,0.00521566354830698,0.00918367346938776,0.0303030303030303,0.0363636363636364,0,0.00553403431101273
cuauhtemoc,nonoalco tlatelolco,0.00293898501531584,0.00408163265306122,0.0202020202020202,0,0,0.003043718871057
cuauhtemoc,obrera,0.00517426939316169,0.00714285714285714,0,0,0,0.00521780377895486
cuauhtemoc,paulino navarro,0.000786488947760576,0,0,0,0,0.000751047513637442
cuauhtemoc,peralvillo,0.00169716036095703,0.00408163265306122,0.0101010101010101,0,0,0.00181832555933275
cuauhtemoc,roma norte,0.00393244473880288,0.00714285714285714,0,0,0,0.00403193928373785
cuauhtemoc,roma sur,0.0025250434638629,0.00306122448979592,0,0,0,0.00252984425646296
cuauhtemoc,san rafael,0.00198691944697409,0.00102040816326531,0,0,0,0.00193691200885446
cuauhtemoc,san simon tolnahuac,0.00165576620581174,0.00102040816326531,0,0,0,0.00162068147679659
cuauhtemoc,santa maria insurgentes,0.00012418246543588,0.00102040816326531,0,0,0,0.000158115266028935
cuauhtemoc,santa maria la ribera,0.00418080966967464,0.00510204081632653,0,0,0,0.00419005454976678
cuauhtemoc,tabacalera,0.00132461296464939,0.00714285714285714,0,0,0,0.00154162384378212
cuauhtemoc,transito,0.00157297789552115,0,0,0,0,0.00150209502727488
cuauhtemoc,valle gomez,0.00111764218892292,0.00102040816326531,0,0,0,0.00110680686220255
cuauhtemoc,vista alegre,0.000786488947760576,0.00102040816326531,0.0101010101010101,0,0,0.000830105146651909
gustavo a madero,15 de agosto,0.000372547396307641,0,0,0,0,0.000355759348565104
gustavo a madero,25 de julio,0.000289759086017054,0,0,0,0,0.000276701715550636
gustavo a madero,6 de junio,0.000331153241162348,0.00102040816326531,0,0,0,0.000355759348565104
gustavo a madero,7 de noviembre,0.000538124016888815,0,0,0,0,0.000513874614594039
gustavo a madero,acueducto de guadalupe,0.000372547396307641,0,0,0,0,0.000355759348565104
gustavo a madero,ahuehuetes,0.000331153241162348,0.00102040816326531,0,0,0,0.000355759348565104
gustavo a madero,ampliacion benito juarez,0.000538124016888815,0,0,0,0,0.000513874614594039
gustavo a madero,ampliacion casas aleman,0.00202831360211938,0.00204081632653061,0,0,0,0.00201596964186892
gustavo a madero,ampliacion emiliano zapata,0.00012418246543588,0,0,0,0,0.000118586449521701
gustavo a madero,ampliacion gabriel hernandez,0.00140740127493998,0,0,0,0,0.00134397976124595
gustavo a madero,ampliacion guadalupe proletaria,0.000455335706598228,0,0,0,0,0.000434816981579572
gustavo a madero,ampliacion martires de rio blanco,0.000206970775726467,0,0,0,0,0.000197644082536169
gustavo a madero,ampliacion panamericana,0.000786488947760576,0.00102040816326531,0,0,0,0.000790576330144676
gustavo a madero,ampliacion progreso nacional,0.00144879543008527,0.00102040816326531,0,0,0,0.00142303739426042
gustavo a madero,ampliacion providencia,0.000703700637469989,0,0,0,0,0.000671989880622974
gustavo a madero,ampliacion san juan de aragon ctm,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
gustavo a madero,aragon fovissste,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
gustavo a madero,aragon inguaran,0.000165576620581174,0,0,0,0,0.000158115266028935
gustavo a madero,aragon la villa,0.000579518172034109,0,0,0,0,0.000553403431101273
gustavo a madero,arboledas de cuautepec el alto,0.000538124016888815,0.00102040816326531,0,0,0,0.000553403431101273
gustavo a madero,arcos la esmeralda,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
gustavo a madero,barrio candelaria ticoman,0.00095206556834175,0.00102040816326531,0.0101010101010101,0,0,0.000988220412680844
gustavo a madero,belisario dominguez,0.000206970775726467,0,0,0,0,0.000197644082536169
gustavo a madero,benito juarez,0.000248364930871761,0,0,0,0,0.000237172899043403
gustavo a madero,bondojito,0.000496729861743522,0,0,0,0,0.000474345798086805
gustavo a madero,campestre aragon,0.00240086099842702,0.00204081632653061,0,0.0181818181818182,0,0.00241125780694126
gustavo a madero,capultitlan,0.000579518172034109,0.00102040816326531,0,0,0,0.000592932247608507
gustavo a madero,castillo chico,0.000538124016888815,0,0,0,0,0.000513874614594039
gustavo a madero,castillo grande,0.000496729861743522,0,0,0,0,0.000474345798086805
gustavo a madero,castillo grande i,0.000165576620581174,0,0,0,0,0.000158115266028935
gustavo a madero,chalma de guadalupe,0.00227667853299114,0.00306122448979592,0,0,0,0.00229267135741956
gustavo a madero,churubusco tepeyac,0.000165576620581174,0.00102040816326531,0,0,0,0.000197644082536169
gustavo a madero,cocoyotes,0.000579518172034109,0,0,0,0,0.000553403431101273
gustavo a madero,compositores mexicanos,0.00103485387863234,0.00204081632653061,0,0,0,0.00106727804569531
gustavo a madero,constitucion de la republica,0.0019041311366835,0.00204081632653061,0,0,0,0.00189738319234722
gustavo a madero,ctm aragon,0.000289759086017054,0,0,0,0,0.000276701715550636
gustavo a madero,ctm atzacoalco,0.000372547396307641,0,0,0,0,0.000355759348565104
gustavo a madero,ctm el risco,0.000620912327179402,0,0,0,0,0.000592932247608507
gustavo a madero,cuautepec barrio alto,0.000206970775726467,0.00102040816326531,0,0,0,0.000237172899043403
gustavo a madero,cuautepec de madero,0.000496729861743522,0,0,0,0,0.000474345798086805
